timestamp,source_ip,destination_ip,source_port,destination_port,protocol,action
2023-04-08 19:00:09,249.26.78.6,141.224.21.97,2704.0,30331.0,TCP,ALLOW
2023-06-04 09:09:10,33.4.60.166,94.171.148.56,11578.0,45853.0,TCP,ALLOW
2023-05-11 14:43:11,249.243.16.168,231.85.32.94,19719.0,7514.0,UDP,ALLOW
2023-06-14 19:44:14,36.241.16.37,48.148.39.234,64905.0,16391.0,ICMP,DENY
2023-12-16 01:56:10,4.44.49.252,141.75.231.210,23281.0,21662.0,ICMP,DENY
2023-01-31 17:19:11,152.109.118.103,27.107.194.109,7666.0,57560.0,ICMP,DENY
2023-10-08 18:52:22,49.159.163.185,178.36.6.247,57094.0,47843.0,UDP,ALLOW
2023-05-26 02:25:43,239.190.159.53,205.163.48.190,41389.0,55886.0,TCP,ALLOW
2023-04-26 11:04:13,149.30.161.67,31.37.47.121,26353.0,52262.0,ICMP,DENY
2023-06-30 03:07:30,154.244.33.51,203.107.106.81,13075.0,15456.0,ICMP,DENY
2023-08-11 22:30:32,9.192.47.87,72.159.51.186,39149.0,9994.0,UDP,DENY
2023-09-14 07:55:22,,39.76.43.47,8024.0,6149.0,ICMP,ALLOW
2023-03-22 11:10:24,78.173.70.121,88.153.34.60,9340.0,5567.0,UDP,ALLOW
2023-05-21 07:04:42,177.235.127.175,163.63.164.121,11572.0,21850.0,UDP,ALLOW
2023-03-17 21:33:48,201.240.206.163,102.190.62.98,15416.0,5876.0,ICMP,DENY
2023-10-26 11:20:45,124.109.166.95,177.76.20.121,2451.0,41528.0,UDP,DENY
2023-02-18 11:50:26,125.208.23.65,49.201.248.173,35723.0,30769.0,ICMP,ALLOW
2023-01-08 17:18:51,59.144.211.25,124.45.114.100,49280.0,62625.0,ICMP,ALLOW
2023-09-18 12:13:11,113.168.61.15,243.158.211.200,62781.0,33335.0,TCP,DENY
2023-09-01 14:31:01,150.134.9.150,189.145.253.142,28499.0,45577.0,TCP,DENY
2023-05-02 10:44:12,197.87.29.142,14.86.125.13,44037.0,9723.0,UDP,ALLOW
2023-11-28 09:57:11,16.203.135.74,115.246.219.162,34803.0,61351.0,TCP,DENY
2023-06-20 21:21:40,163.215.216.126,87.189.11.57,39429.0,30360.0,ICMP,ALLOW
2023-11-12 15:23:21,167.136.81.226,79.40.19.96,13255.0,31473.0,UDP,DENY
2023-04-15 20:19:04,255.4.191.192,74.240.1.234,55723.0,9145.0,TCP,DENY
2023-08-04 00:59:42,50.121.20.18,208.72.86.211,6990.0,10593.0,TCP,ALLOW
2023-02-18 21:02:04,211.253.65.101,209.10.74.198,5044.0,28697.0,ICMP,DENY
2023-07-12 12:38:12,188.201.253.45,248.222.246.166,54924.0,50509.0,ICMP,DENY
2023-09-30 08:19:04,34.147.221.98,151.89.234.176,5434.0,31349.0,TCP,ALLOW
2023-05-18 20:38:18,94.176.43.145,15.63.143.114,18233.0,17553.0,UDP,DENY
2023-07-25 23:54:29,15.7.12.154,35.202.87.30,63526.0,12565.0,ICMP,ALLOW
2023-04-01 11:32:08,72.171.223.95,170.94.211.133,2615.0,16267.0,ICMP,ALLOW
2023-08-20 01:34:03,88.193.167.99,213.67.3.98,18852.0,28474.0,UDP,DENY
2023-01-30 11:38:03,186.113.206.222,27.113.195.105,9577.0,29566.0,ICMP,DENY
2023-04-25 01:07:48,97.120.60.107,222.189.136.75,63097.0,36909.0,ICMP,DENY
2023-12-21 12:37:07,249.85.75.70,91.175.207.233,41245.0,55650.0,TCP,DENY
2023-12-17 23:18:32,192.168..1,4.213.251.172,37551.0,65117.0,UDP,ALLOW
2023-02-27 09:26:22,150.206.8.194,125.64.93.73,60889.0,29917.0,ICMP,ALLOW
2023-04-09 06:09:46,200.201.44.132,228.124.167.24,64033.0,55908.0,ICMP,ALLOW
2023-09-04 23:06:27,37.219.242.188,57.118.146.41,43848.0,36297.0,UDP,ALLOW
2023-01-26 15:55:31,82.58.184.211,120.28.181.204,33594.0,45245.0,ICMP,DENY
2023-07-05 23:01:00,68.136.171.97,26.174.213.89,50759.0,18181.0,TCP,DENY
2023-04-01 03:42:48,36.235.103.108,108.74.201.123,58806.0,13617.0,UDP,DENY
2023-08-08 10:09:22,218.168.211.190,109.238.159.103,,15481.0,ICMP,DENY
2023-04-14 09:44:44,123.186.209.237,231.98.90.250,34889.0,64828.0,UDP,ALLOW
2023-05-14 14:52:19,159.81.92.114,145.213.114.184,380.0,58258.0,ICMP,DENY
2023-05-04 06:02:02,5.45.161.219,24.63.203.185,27934.0,57904.0,ICMP,ALLOW
2023-02-21 22:37:21,168.7.151.223,15.171.237.221,21646.0,18991.0,ICMP,ALLOW
2023-05-09 19:26:08,84.183.167.37,69.93.205.5,63289.0,11467.0,TCP,ALLOW
2023-08-26 16:53:28,94.73.148.214,85.183.235.199,8024.0,55877.0,ICMP,DENY
2023-04-05 19:15:34,168.211.46.86,47.222.78.68,37845.0,7998.0,UDP,ALLOW
2023-12-30 06:32:42,108.213.100.58,74.156.215.174,11687.0,54531.0,ICMP,DENY
2023-07-18 00:44:41,239.136.79.79,90.238.248.129,25866.0,10942.0,ICMP,DENY
2023-02-25 05:59:19,50.217.244.166,174.244.101.230,16096.0,6755.0,TCP,ALLOW
2023-10-10 06:25:57,234.193.21.191,,9171.0,45110.0,UDP,ALLOW
2023-11-20 20:38:58,94.72.138.190,172.251.96.129,34560.0,1648.0,ICMP,DENY
2023-05-24 08:08:27,49.57.185.163,90.45.43.54,52335.0,31821.0,ICMP,ALLOW
2023-03-20 14:42:03,198.93.249.25,164.205.146.231,18886.0,12471.0,TCP,DENY
2023-11-28 08:38:08,63.74.146.87,93.8.121.125,26428.0,41638.0,UDP,DENY
2023-08-18 01:22:31,154.217.15.87,207.246.159.198,54929.0,7834.0,TCP,ALLOW
2023-07-30 11:34:55,14.128.226.58,52.254.16.19,30844.0,35106.0,UDP,ALLOW
2023-04-28 03:17:51,201.23.4.179,158.0.59.235,63183.0,37674.0,TCP,ALLOW
2023-03-05 10:22:23,222.38.175.109,242.101.127.28,2623.0,65115.0,TCP,ALLOW
2023-01-18 22:14:47,180.137.168.59,208.233.148.216,63724.0,-1.0,TCP,ALLOW
2023-12-11 22:33:57,106.62.205.135,212.104.136.125,10417.0,34662.0,TCP,ALLOW
2023-02-20 18:16:55,156.194.58.90,243.164.203.26,31886.0,53604.0,ICMP,DENY
2023-07-16 22:18:24,230.8.113.3,20.148.229.183,1961.0,17116.0,TCP,DENY
2023-08-10 20:48:12,151.119.214.208,185.38.204.213,10627.0,29687.0,UDP,DENY
2023-05-29 14:48:23,255.18.129.98,163.41.5.132,6105.0,42002.0,TCP,DENY
2023-08-11 23:13:29,,98.123.48.93,19046.0,60563.0,UDP,ALLOW
2023-10-03 08:13:52,136.249.216.42,208.115.183.240,37178.0,2333.0,UDP,DENY
2023-08-30 10:00:58,148.77.149.235,167.155.190.213,21710.0,52000.0,UDP,ALLOW
2023-02-21 00:47:56,154.170.107.238,168.150.93.236,3039.0,30830.0,ICMP,
2023-06-01 07:28:00,181.131.14.59,63.121.146.123,18459.0,10063.0,UDP,DENY
2023-04-07 15:55:49,87.50.210.2,142.142.134.48,-1.0,12863.0,TCP,ALLOW
2023-10-05 10:08:34,28.141.132.174,101.189.80.232,7553.0,769.0,TCP,DENY
2023-01-13 18:13:59,106.253.192.25,231.74.238.205,9283.0,31580.0,TCP,DENY
2023-01-29 21:34:36,126.145.165.146,232.116.163.94,42548.0,40150.0,UDP,DENY
2023-02-06 00:15:00,215.0.15.63,37.29.72.231,10467.0,63607.0,TCP,DENY
2023-01-28 13:55:18,254.194.179.110,56.145.221.213,59837.0,24766.0,UDP,DENY
2023-09-04 22:01:03,235.155.94.201,999.999.999.999,19723.0,57002.0,UDP,DENY
2023-11-18 07:42:51,,68.74.23.49,12540.0,64939.0,TCP,ALLOW
2023-10-02 03:04:22,112.220.39.13,105.241.128.235,42850.0,33063.0,ICMP,ALLOW
2023-05-28 00:25:11,252.96.160.64,173.235.248.16,29995.0,61701.0,UDP,ALLOW
2023-02-07 03:01:09,33.203.184.175,56.18.133.4,40492.0,41442.0,TCP,DENY
2023-02-14 06:42:18,21.83.230.244,51.253.173.44,26398.0,13227.0,ICMP,ALLOW
2023-05-24 04:09:29,102.199.131.119,197.81.65.62,35336.0,43475.0,ICMP,DENY
2023-07-25 05:19:35,214.33.104.83,14.174.248.59,27826.0,25491.0,ICMP,DENY
2023-03-21 14:12:19,224.71.100.13,92.29.11.52,8371.0,41916.0,UDP,ALLOW
2023-11-10 20:34:51,236.106.235.143,111.242.210.177,13532.0,3653.0,TCP,ALLOW
2023-11-07 02:49:14,80.40.155.184,114.114.50.78,163.0,14593.0,UDP,DENY
2023-06-29 16:19:25,4.69.116.208,77.60.199.236,37274.0,35295.0,UDP,DENY
2023-10-24 02:27:20,100.247.108.222,140.181.38.186,35194.0,46484.0,ICMP,ALLOW
2023-09-14 05:33:42,118.200.12.38,38.235.19.248,50923.0,51371.0,TCP,ALLOW
2023-08-10 17:57:07,87.239.113.211,103.152.231.53,6912.0,30755.0,TCP,ALLOW
2023-02-10 06:38:12,8.156.19.164,183.41.79.167,24167.0,18429.0,ICMP,DENY
2023-02-03 07:45:36,19.147.89.90,175.55.243.136,55772.0,51055.0,TCP,DENY
2023-08-29 20:45:21,52.223.172.206,106.78.118.218,40682.0,64779.0,ICMP,ALLOW
2023-11-09 03:02:04,7.49.60.68,8.102.178.134,9213.0,19489.0,TCP,DENY
2023-08-15 03:51:57,113.9.163.191,1.56.90.94,36572.0,44149.0,UDP,DENY
2023-11-12 12:51:59,237.28.233.99,157.27.232.106,2264.0,3846.0,UDP,ALLOW
2023-09-03 02:28:45,190.12.38.209,168.86.88.231,11551.0,6163.0,ICMP,ALLOW
2023-07-15 02:47:06,144.14.183.55,37.45.231.29,42691.0,27442.0,UDP,DENY
2023-08-09 02:24:09,34.92.71.118,105.50.4.75,30085.0,15946.0,ICMP,DENY
2023-01-04 22:22:23,58.49.164.249,146.176.86.127,31335.0,9588.0,ICMP,ALLOW
2023-04-18 16:37:10,203.249.228.18,25.54.40.40,60443.0,61724.0,ICMP,DENY
2023-12-28 05:05:02,101.55.51.97,241.38.33.55,45875.0,16378.0,ICMP,ALLOW
2023-12-21 02:58:05,144.20.105.131,42.244.203.198,42830.0,18613.0,UDP,DENY
2023-04-20 04:54:41,245.32.29.52,219.45.4.247,1175.0,31937.0,ICMP,ALLOW
2023-11-24 05:05:09,43.240.46.252,85.52.102.141,36612.0,53315.0,ICMP,DENY
2023-08-01 18:39:55,162.87.41.208,186.149.227.168,19272.0,29601.0,TCP,ALLOW
2023-02-14 22:08:42,214.160.190.110,87.92.85.203,31833.0,-1.0,UDP,ALLOW
2023-03-08 22:00:05,131.253.53.178,230.161.181.71,53576.0,39096.0,UDP,ALLOW
2023-07-16 14:47:06,99.208.75.252,15.102.169.203,18618.0,18017.0,ICMP,DENY
2023-10-16 02:09:19,108.221.11.162,214.92.105.74,46749.0,63096.0,TCP,ALLOW
2023-02-11 09:37:47,170.216.66.35,177.116.142.54,42630.0,25252.0,ICMP,ALLOW
2023-12-13 02:36:33,107.244.135.234,128.96.124.47,22247.0,21649.0,UDP,DENY
2023-10-18 13:49:30,5.89.146.24,232.109.175.163,20191.0,1645.0,ICMP,DENY
2023-06-02 08:17:05,170.33.53.80,53.236.81.98,12905.0,38224.0,TCP,DENY
2023-01-04 23:05:42,45.179.39.176,215.154.47.235,57660.0,8450.0,UDP,DENY
2023-01-29 19:52:51,106.181.223.236,203.234.222.201,,57931.0,UDP,ALLOW
2023-03-05 09:48:03,38.198.2.158,46.251.83.53,56869.0,26835.0,UDP,DENY
2023-01-01 23:48:12,84.6.131.181,24.68.81.135,36015.0,7071.0,UDP,ALLOW
2023-07-14 15:10:46,232.142.164.187,254.147.120.240,44065.0,40167.0,TCP,ALLOW
2023-02-14 12:35:20,75.245.167.199,162.209.20.86,21120.0,22533.0,TCP,ALLOW
2023-10-14 06:39:08,96.73.86.90,144.243.131.144,81.0,52674.0,TCP,ALLOW
2023-02-26 15:29:14,140.31.78.41,200.37.95.8,2334.0,20892.0,ICMP,DENY
2023-06-05 05:00:34,200.91.197.50,242.45.227.49,59030.0,27427.0,ICMP,ALLOW
2023-10-30 05:52:35,177.234.90.132,246.19.231.232,61774.0,20373.0,UDP,ALLOW
2023-12-10 10:15:54,4.216.169.191,156.119.51.160,56956.0,1840.0,ICMP,ALLOW
2023-08-29 09:09:20,82.143.101.137,251.254.33.180,14162.0,35900.0,ICMP,DENY
2023-01-08 05:14:05,233.14.214.166,1.54.162.215,21437.0,56438.0,ICMP,DENY
2023-12-27 17:23:36,252.47.26.164,247.105.113.78,3010.0,22964.0,ICMP,DENY
2023-09-09 21:15:37,120.154.216.252,31.46.184.48,16978.0,22604.0,UDP,DENY
2023-05-14 18:27:42,33.130.18.14,4.140.67.74,37243.0,57410.0,TCP,DENY
2023-06-21 13:43:24,86.117.238.152,166.180.124.246,36197.0,7164.0,TCP,ALLOW
2023-12-28 14:12:39,140.49.163.244,65.65.172.152,22229.0,43526.0,ICMP,ALLOW
2023-05-14 09:13:54,131.158.81.185,169.96.208.60,43252.0,44700.0,TCP,ALLOW
2023-08-31 21:11:55,186.99.142.36,144.128.178.228,231.0,23524.0,UDP,DENY
2023-02-16 15:10:52,227.93.180.28,194.174.224.186,33645.0,60284.0,ICMP,DENY
2023-04-07 06:23:44,65.198.139.9,93.82.165.112,13122.0,12090.0,ICMP,DENY
2023-09-29 17:18:12,213.58.17.50,252.59.170.94,22346.0,8008.0,TCP,DENY
2023-10-14 21:37:06,95.82.187.78,214.119.96.21,49212.0,47226.0,ICMP,ALLOW
2023-11-03 03:07:03,76.85.156.187,37.201.79.226,28686.0,16621.0,ICMP,DENY
2023-08-08 14:42:57,251.178.43.202,58.234.2.221,-1.0,25998.0,UDP,ALLOW
2023-07-19 09:53:35,233.26.145.57,190.204.239.20,45617.0,53145.0,UDP,ALLOW
2023-07-21 16:13:22,105.112.254.117,223.215.234.155,57584.0,61866.0,ICMP,DENY
2023-01-22 07:06:09,212.177.20.28,159.124.139.116,13622.0,32663.0,UDP,DENY
2023-03-22 06:01:18,33.131.248.223,154.97.1.218,38957.0,15774.0,TCP,DENY
2023-04-26 20:50:29,136.93.117.87,,46452.0,5946.0,TCP,ALLOW
2023-12-28 04:03:56,214.93.13.155,205.239.159.6,36978.0,35533.0,ICMP,DENY
2023-08-15 18:54:05,158.148.202.43,193.202.171.119,65087.0,48969.0,UDP,DENY
2023-01-22 09:51:21,132.254.169.207,89.123.170.103,49519.0,38896.0,TCP,ALLOW
2023-09-15 23:24:46,198.36.147.216,84.119.59.154,11576.0,20166.0,UDP,ALLOW
2023-05-12 22:39:26,156.197.186.126,68.109.225.100,59749.0,3057.0,ICMP,DENY
2023-12-12 05:40:56,236.222.237.108,59.96.148.65,20229.0,6098.0,TCP,DENY
2023-11-21 15:48:25,197.206.187.39,202.176.112.211,43944.0,9544.0,ICMP,DENY
2023-02-25 12:56:53,121.46.39.98,21.175.125.99,40241.0,47080.0,UDP,ALLOW
2023-09-30 08:04:29,214.242.118.179,31.134.158.141,47504.0,38622.0,UDP,DENY
2023-12-29 01:06:05,10.115.113.71,174.195.78.201,28355.0,,UDP,ALLOW
2023-09-07 03:13:12,34.186.173.208,209.109.52.159,27947.0,2024.0,TCP,DENY
2023-10-13 08:43:07,224.217.109.237,63.33.182.82,64449.0,15675.0,ICMP,ALLOW
2023-06-02 23:28:18,226.31.143.173,7.225.193.120,26853.0,57350.0,TCP,ALLOW
2023-07-12 13:27:42,170.126.69.24,10.132.227.155,12822.0,42220.0,ICMP,DENY
2023-10-21 12:08:58,246.95.205.134,101.132.255.44,114.0,24988.0,TCP,ALLOW
2023-11-27 18:31:03,88.2.243.15,153.41.231.64,37922.0,43201.0,TCP,ALLOW
2023-12-15 08:11:31,200.238.50.40,247.161.89.198,57378.0,16407.0,UDP,ALLOW
2023-11-22 20:38:29,49.76.31.8,21.246.37.31,42675.0,16362.0,ICMP,DENY
2023-06-17 21:42:25,57.17.245.15,91.198.184.59,5553.0,4113.0,UDP,ALLOW
2023-06-08 21:49:38,18.117.88.120,252.87.189.2,41611.0,52603.0,TCP,ALLOW
2023-02-17 14:15:24,105.90.105.36,182.174.137.202,58478.0,45524.0,ICMP,ALLOW
2023-02-07 19:50:54,128.187.206.27,154.112.169.183,42182.0,11036.0,ICMP,DENY
2023-11-02 22:36:00,8.219.213.91,251.36.56.130,,51098.0,UDP,DENY
2023-11-27 06:04:03,74.210.35.56,236.163.232.236,38966.0,54847.0,UDP,DENY
2023-11-03 10:53:14,131.118.110.138,55.6.20.24,64861.0,31951.0,TCP,ALLOW
2023-03-14 05:56:35,4.214.66.92,140.115.192.181,17838.0,45893.0,ICMP,DENY
2023-07-09 18:02:19,205.187.222.148,151.11.212.109,39780.0,64989.0,UDP,ALLOW
2023-12-26 09:34:45,222.138.199.26,203.225.173.91,58866.0,55816.0,UDP,ALLOW
2023-11-24 05:04:52,118.31.123.189,75.87.77.83,36783.0,48735.0,TCP,ALLOW
2023-06-05 11:52:57,163.74.169.201,41.140.235.85,42839.0,30476.0,ICMP,DENY
2023-12-19 16:54:34,34.72.5.50,225.220.35.246,21002.0,48185.0,UDP,DENY
2023-07-09 16:37:25,131.5.223.39,203.79.166.110,34251.0,8060.0,UDP,ALLOW
2023-12-24 17:55:38,244.11.232.178,70.97.7.233,54326.0,8491.0,TCP,DENY
2023-11-08 16:14:34,168.244.89.56,89.77.112.148,35988.0,14933.0,ICMP,DENY
2023-12-28 13:05:40,197.207.98.235,87.74.211.88,43558.0,42491.0,TCP,ALLOW
2023-01-03 13:14:55,30.90.140.19,22.46.197.17,,51942.0,ICMP,DENY
2023-02-25 19:44:36,41.40.9.211,235.162.210.198,28417.0,31187.0,ICMP,DENY
2023-05-29 14:23:09,206.209.128.192,231.135.174.27,20714.0,35154.0,UDP,ALLOW
2023-07-10 11:39:56,228.181.218.234,252.45.135.127,47471.0,17274.0,TCP,ALLOW
2023-03-02 16:53:35,177.166.15.149,77.124.39.223,19700.0,44420.0,UDP,ALLOW
2023-12-05 15:28:53,67.189.142.228,90.136.117.219,48111.0,65368.0,UDP,ALLOW
2023-11-29 08:15:21,237.190.138.27,86.208.149.138,3416.0,6711.0,ICMP,DENY
2023-01-17 03:20:01,140.104.126.175,31.141.186.149,7831.0,27571.0,TCP,ALLOW
2023-01-11 06:59:40,67.123.47.45,189.97.55.26,30752.0,4831.0,TCP,DENY
2023-07-28 23:23:58,139.110.86.244,177.229.221.108,16217.0,63373.0,ICMP,ALLOW
2023-03-18 09:37:42,196.194.116.108,197.148.228.244,25747.0,10646.0,UDP,ALLOW
2023-07-17 09:40:15,11.63.187.50,23.61.71.167,21253.0,17982.0,UDP,ALLOW
2023-11-24 00:42:53,171.53.62.5,136.131.173.103,34678.0,46638.0,TCP,ALLOW
2023-08-14 10:19:38,170.211.140.196,194.82.194.83,15424.0,13676.0,TCP,DENY
2023-05-26 06:13:56,199.88.150.242,153.17.65.67,51091.0,70000.0,ICMP,ALLOW
2023-07-22 12:04:18,142.65.15.11,34.248.4.78,62949.0,11445.0,TCP,DENY
2023-10-07 09:32:36,84.143.6.146,124.150.162.242,22425.0,15506.0,TCP,DENY
2023-02-28 07:50:12,28.168.71.236,8.192.151.141,56988.0,5736.0,ICMP,ALLOW
2023-10-31 22:23:26,170.35.54.221,39.107.125.5,8443.0,26560.0,UDP,ALLOW
2023-05-21 17:18:22,254.206.185.205,17.98.167.48,21705.0,20585.0,UDP,ALLOW
2023-07-25 00:03:57,147.23.159.163,192.136.88.75,48620.0,35461.0,TCP,ALLOW
2023-01-09 16:37:46,204.125.250.186,174.58.128.73,6138.0,63662.0,ICMP,ALLOW
2023-06-30 22:26:49,115.252.142.216,121.57.234.11,15058.0,51879.0,ICMP,ALLOW
2023-08-31 15:31:18,222.246.173.188,54.174.224.154,23272.0,62346.0,ICMP,ALLOW
2023-02-26 04:39:16,218.114.120.83,226.62.247.119,51324.0,34713.0,TCP,ALLOW
2023-03-03 03:04:16,32.67.185.200,69.114.254.205,55922.0,56569.0,TCP,DENY
2023-11-15 22:06:16,140.80.13.24,25.244.240.34,63492.0,31325.0,ICMP,DENY
2023-05-12 09:03:48,55.253.131.249,200.173.181.213,54669.0,9310.0,TCP,DENY
2023-03-16 06:56:00,15.30.110.243,190.2.13.46,45681.0,61035.0,ICMP,ALLOW
2023-11-30 12:45:37,70.180.115.12,114.241.86.13,48511.0,17190.0,UDP,ALLOW
2023-03-09 08:19:57,135.92.132.14,176.189.110.86,59093.0,2802.0,ICMP,ALLOW
2023-05-02 05:51:24,110.228.227.10,158.211.123.151,24807.0,61240.0,ICMP,ALLOW
2023-07-21 02:40:24,76.224.198.17,131.177.167.175,39778.0,32542.0,ICMP,DENY
2023-04-14 17:20:09,121.219.124.201,181.185.153.133,50914.0,3148.0,ICMP,DENY
2023-07-10 13:35:24,22.73.246.229,118.178.49.114,12262.0,62956.0,TCP,ALLOW
2023-01-17 15:49:49,208.58.236.49,202.243.211.18,25911.0,57403.0,UDP,DENY
2023-08-11 01:09:17,114.164.221.84,195.148.108.131,16141.0,41266.0,UDP,DENY
2023-05-11 07:45:47,103.212.41.206,216.228.26.233,14.0,57613.0,ICMP,DENY
2023-07-04 17:22:02,227.161.105.233,153.166.60.110,7117.0,64970.0,TCP,ALLOW
2023-05-13 18:03:55,224.168.128.7,117.107.10.67,59896.0,24232.0,UDP,DENY
2023-12-27 17:45:33,45.94.225.55,198.253.175.211,65042.0,28272.0,ICMP,ALLOW
2023-02-27 08:05:03,114.68.114.27,249.28.63.245,3488.0,55465.0,ICMP,ALLOW
2023-11-21 03:49:05,119.76.114.83,162.180.53.125,30318.0,57426.0,ICMP,ALLOW
2023-10-02 16:50:08,64.166.180.239,114.143.96.94,24511.0,57720.0,UDP,ALLOW
2023-04-19 01:29:45,209.102.200.171,250.221.59.71,31894.0,59834.0,TCP,DENY
2023-09-28 03:08:55,95.92.92.8,,42549.0,55828.0,ICMP,DENY
2023-12-11 15:16:24,215.148.83.106,101.32.56.130,7558.0,28391.0,ICMP,DENY
2023-07-03 01:22:53,228.228.210.96,119.222.50.92,,,TCP,DENY
2023-03-08 06:18:44,65.164.167.74,101.194.209.202,14639.0,18349.0,ICMP,ALLOW
2023-09-24 01:17:35,203.184.175.93,190.167.9.66,20155.0,1856.0,TCP,DENY
2023-11-12 22:21:12,93.167.64.115,64.192.117.41,-1.0,13148.0,UDP,ALLOW
2023-03-19 13:37:34,222.27.57.92,93.164.211.34,53596.0,47874.0,ICMP,DENY
2023-06-13 22:42:12,210.159.122.129,182.16.175.175,30193.0,6146.0,ICMP,DENY
2023-06-20 14:55:52,175.151.67.127,11.105.111.32,53553.0,62021.0,UDP,DENY
2023-06-04 08:41:02,171.183.26.220,16.98.125.1,44771.0,57243.0,UDP,ALLOW
2023-02-21 10:04:07,245.200.133.46,99.49.244.52,60229.0,29607.0,ICMP,DENY
2023-01-16 05:20:21,135.171.150.235,244.50.23.217,62710.0,13058.0,TCP,DENY
2023-07-08 09:13:43,96.74.13.152,98.197.39.135,22973.0,52758.0,TCP,ALLOW
2023-09-23 06:05:16,121.183.134.3,181.61.192.227,37977.0,53289.0,ICMP,DENY
2023-06-09 15:25:54,130.245.15.25,218.159.139.21,52672.0,39109.0,TCP,DENY
2023-03-02 12:40:59,254.29.174.108,189.196.149.242,6514.0,51973.0,TCP,ALLOW
2023-12-19 13:08:43,84.92.28.91,228.229.66.47,42750.0,20278.0,ICMP,ALLOW
2023-07-10 07:10:28,123.205.144.82,193.191.150.244,6431.0,29695.0,TCP,DENY
2023-01-25 03:01:41,189.108.147.221,137.57.121.74,62449.0,42784.0,ICMP,DENY
2023-11-08 11:36:47,169.43.54.65,abc.def.ghi.jkl,42109.0,4331.0,ICMP,ALLOW
2023-10-09 18:11:17,89.130.2.104,196.187.17.198,54331.0,904.0,ICMP,DENY
2023-12-09 06:15:26,64.75.212.54,43.163.124.128,60475.0,12559.0,ICMP,DENY
2023-02-02 23:52:23,240.64.50.15,84.31.112.132,49744.0,30258.0,ICMP,ALLOW
2023-07-19 00:48:44,139.122.67.8,91.123.149.61,19989.0,4358.0,UDP,ALLOW
2023-12-01 03:21:57,46.189.111.202,137.23.179.18,63028.0,30580.0,UDP,DENY
2023-08-13 21:57:24,59.209.167.99,252.173.250.166,27063.0,16621.0,,ALLOW
2023-08-02 02:28:56,115.10.15.99,155.110.149.187,64759.0,63747.0,TCP,DENY
2023-02-21 22:34:21,60.23.199.207,106.208.134.24,31011.0,10403.0,TCP,ALLOW
2023-09-04 20:21:46,108.199.115.232,4.237.242.84,8071.0,16879.0,ICMP,ALLOW
2023-03-13 06:44:03,67.141.210.165,,16671.0,26874.0,TCP,ALLOW
2023-06-04 21:24:31,18.198.233.94,130.177.215.250,56306.0,25095.0,UDP,ALLOW
2023-05-17 15:02:35,127.199.21.184,149.218.43.83,55722.0,63777.0,UDP,DENY
2023-07-20 01:52:10,106.95.211.201,245.78.230.7,28592.0,31070.0,TCP,ALLOW
2023-07-28 07:57:08,146.56.56.90,222.6.122.172,11081.0,,UDP,ALLOW
2023-02-04 22:38:48,216.165.18.23,230.10.125.191,49819.0,21287.0,ICMP,DENY
2023-07-30 13:17:27,114.16.122.181,230.27.80.33,51587.0,35074.0,UDP,DENY
2023-12-23 18:44:31,179.52.39.247,213.159.44.57,51736.0,13513.0,UDP,DENY
2023-02-12 07:47:14,223.87.101.227,71.191.32.109,65483.0,50537.0,UDP,DENY
2023-03-14 03:18:47,226.135.219.80,252.136.129.156,55160.0,10928.0,UDP,ALLOW
2023-09-19 06:58:16,155.16.201.165,246.44.76.194,17902.0,17141.0,ICMP,DENY
2023-02-05 21:07:45,167.77.96.166,17.249.59.205,31611.0,16230.0,ICMP,DENY
2023-06-26 07:08:08,47.124.219.231,243.67.94.119,26348.0,57857.0,TCP,ALLOW
2023-10-23 21:04:52,102.132.215.117,190.230.180.204,9221.0,8284.0,UDP,ALLOW
2023-03-07 02:01:51,248.57.153.94,15.64.208.180,11820.0,9063.0,TCP,ALLOW
2023-12-18 11:35:36,172.251.85.126,3.54.217.180,26638.0,7279.0,TCP,ALLOW
2023-03-08 18:30:38,84.51.30.85,187.40.0.183,8798.0,15636.0,UDP,ALLOW
2023-04-13 17:09:28,129.37.176.210,46.11.119.127,49203.0,2665.0,UDP,DENY
2023-06-06 21:47:12,158.119.237.91,26.197.112.224,37067.0,10403.0,ICMP,ALLOW
2023-05-21 07:18:12,89.126.33.128,157.228.208.19,37075.0,4296.0,ICMP,ALLOW
2023-04-13 22:44:52,204.200.172.69,233.28.99.102,6281.0,20495.0,TCP,DENY
2023-02-11 16:29:51,120.172.133.128,29.207.30.4,11801.0,12182.0,TCP,DENY
2023-12-19 12:21:20,169.57.149.58,216.168.117.150,57068.0,35040.0,UDP,DENY
2023-03-20 08:43:19,249.186.213.247,88.194.113.241,6676.0,29449.0,UDP,DENY
2023-07-19 20:26:24,241.184.162.56,159.206.251.108,4374.0,24432.0,TCP,ALLOW
2023-12-13 17:25:45,75.29.127.118,94.73.250.112,21517.0,70000.0,UDP,ALLOW
2023-01-01 05:28:59,239.136.113.241,251.7.62.148,31369.0,14248.0,ICMP,ALLOW
2023-01-03 00:30:54,71.15.159.158,202.191.233.167,64298.0,59082.0,TCP,DENY
2023-12-03 18:36:05,175.96.250.25,210.70.26.159,18810.0,40581.0,TCP,DENY
2023-02-16 21:41:17,200.229.24.44,163.108.133.227,8621.0,40894.0,ICMP,DENY
2023-03-12 06:43:11,220.140.72.42,145.127.5.142,64816.0,24352.0,ICMP,ALLOW
